Date,Visits,Orders,va_closer_id,Marketing Channel,Units,BasePrice,Revenue,DiscountTotal
2019-06-09,1469,11,7,Session Refresh,38,1598,4108.44,1726.35
2019-06-09,29,0,8,Organic Social,0,0,0,0
2019-06-09,1216,10,9,Referring Domain,40,1506,5454.16,934.2
2019-06-10,4477,30,1,Paid Search,114,5189,15533.15,4842.95
2019-06-10,33526,134,2,Organic Search,486,22408,67160.87,18299.35
2019-06-10,1704,4,3,Display,14,664,2282.72,329
2019-06-10,660,10,4,Email,38,1656,4242.56,2448
2019-06-10,991,34,5,Affiliate,126,5678,19518.61,2968.95
2019-06-10,6770,70,6,Direct,266,11047,33058.59,11516.7
2019-06-10,2159,22,7,Session Refresh,82,2975,8377.29,3491.6
2019-06-10,52,1,8,Organic Social,4,191,555.02,267.4
2019-06-10,1684,10,9,Referring Domain,37,1469,4638.83,1226.4
2019-06-11,4743,31,1,Paid Search,116,4841,14242.31,5042.1
2019-06-11,29643,107,2,Organic Search,380,17166,52624.93,12099.35
2019-06-11,1666,5,3,Display,16,761,2112.36,394.8
2019-06-11,549,9,4,Email,37,1562,4118.53,2670.6
2019-06-11,847,33,5,Affiliate,120,5046,16636.42,1872.2
2019-06-11,5970,60,6,Direct,223,9689,25903.1,11360.6
2019-06-11,1975,13,7,Session Refresh,44,1882,5049.68,1638.65
2019-06-11,44,0,8,Organic Social,0,0,0,0
2019-06-11,1538,10,9,Referring Domain,35,1440,4840.06,531.5
2019-06-12,5488,37,1,Paid Search,133,5890,17244.81,5763.5
2019-06-12,29608,99,2,Organic Search,366,16313,49450.65,14039.8
2019-06-12,1842,4,3,Display,14,628,1651.92,842.6
2019-06-12,532,15,4,Email,53,2470,5843.47,3299.45
2019-06-12,858,25,5,Affiliate,82,3362,10130.85,1337.3
2019-06-12,5859,65,6,Direct,239,11124,30442.18,13175.35
2019-06-12,1893,8,7,Session Refresh,32,1127,3326.73,1471.4
2019-06-12,28,0,8,Organic Social,0,0,0,0
2019-06-12,1597,4,9,Referring Domain,14,495,1588.24,313
2019-06-13,5859,33,1,Paid Search,118,5457,15657.98,5048.6
2019-06-13,30891,113,2,Organic Search,393,17186,50232.07,13421.95
2019-06-13,1829,5,3,Display,18,836,2657.66,387.6
2019-06-13,536,7,4,Email,23,1015,2443.64,1193.9
2019-06-13,881,35,5,Affiliate,102,5428,15674.47,1284.6
2019-06-13,7317,58,6,Direct,221,9371,26427.28,11532.75
2019-06-13,1899,4,7,Session Refresh,13,694,1697.76,728.8
2019-06-13,66,2,8,Organic Social,8,291,914.47,337.8
2019-06-13,2031,8,9,Referring Domain,28,1171,3154.81,1086.5
2019-06-14,4209,41,1,Paid Search,155,6552,20918.03,5707.45
2019-06-14,29083,143,2,Organic Search,509,22853,70174.52,18131.25
2019-06-14,2034,6,3,Display,24,1024,3558.45,814.2
2019-06-14,1735,25,4,Email,100,4216,12820.7,4994.4
2019-06-14,946,53,5,Affiliate,197,7970,27197.84,4744.1
2019-06-14,7874,86,6,Direct,317,14041,38433.35,15932.2
2019-06-14,1937,15,7,Session Refresh,53,2301,6161.26,2655.65
2019-06-14,59,0,8,Organic Social,0,0,0,0
2019-06-14,1813,10,9,Referring Domain,37,1569,4996.08,1181.2
2019-06-15,3712,34,1,Paid Search,128,5649,17328.93,4087.85
2019-06-15,25618,106,2,Organic Search,385,17725,53277.14,11644.55
2019-06-15,1670,4,3,Display,14,530,1605.01,357
2019-06-15,703,9,4,Email,33,1356,4108,1272.85
2019-06-15,740,37,5,Affiliate,138,5474,18538.35,2748.6
2019-06-15,5548,62,6,Direct,238,9306,28861.09,9367.1
2019-06-15,1671,11,7,Session Refresh,41,1428,4087.69,1574.15
2019-06-15,29,0,8,Organic Social,0,0,0,0
2019-06-15,1550,7,9,Referring Domain,28,853,2737.41,887.2
2019-06-16,4013,27,1,Paid Search,107,4316,14534.29,3450.65
2019-06-16,24707,92,2,Organic Search,333,13913,43303.6,10351.25
2019-06-16,1679,4,3,Display,16,559,2053.04,325
2019-06-16,369,9,4,Email,33,1408,4672.72,917.6
2019-06-16,642,24,5,Affiliate,95,3670,13419.36,2018.15
2019-06-16,4793,60,6,Direct,219,9178,25214.09,10353.5
2019-06-16,1563,9,7,Session Refresh,33,1328,3897.95,1141
2019-06-16,31,0,8,Organic Social,0,0,0,0
2019-06-16,1533,8,9,Referring Domain,32,1256,4327.14,1031
2019-06-17,6767,53,1,Paid Search,207,7795,26750.41,5864
2019-06-17,34775,204,2,Organic Search,776,31112,97896.97,27035.15
2019-06-17,1833,6,3,Display,24,1061,3537.33,935
2019-06-17,987,25,4,Email,91,4312,11769.78,5105.1
2019-06-17,1083,50,5,Affiliate,181,7583,24601.22,4783.85
2019-06-17,7026,99,6,Direct,384,16337,48953.66,17061.1
2019-06-17,2000,24,7,Session Refresh,88,4048,11444.9,4048.45
2019-06-17,53,1,8,Organic Social,4,131,314.14,235.8
2019-06-17,2118,10,9,Referring Domain,40,1830,4967.93,1642.6
2019-06-18,5509,41,1,Paid Search,157,5979,18819.02,5130.4
2019-06-18,30995,195,2,Organic Search,727,30182,93410.04,25350.55
2019-06-18,1873,11,3,Display,41,1787,5585.32,1624.95
2019-06-18,863,13,4,Email,47,2311,5760.25,2914.2
2019-06-18,1064,46,5,Affiliate,179,7129,25509.96,4147.8
2019-06-18,9831,114,6,Direct,431,18640,54677.02,20261.1
2019-06-18,2450,17,7,Session Refresh,63,2853,8334.52,2721.6
2019-06-18,46,2,8,Organic Social,6,358,755.11,409.2
2019-06-18,2143,8,9,Referring Domain,30,1001,3365.28,658.2
2019-06-19,3345,23,1,Paid Search,88,3434,10875.48,3195.5
2019-06-19,29305,157,2,Organic Search,598,24797,80115.58,19132.7
2019-06-19,1359,9,3,Display,36,1369,4525.53,1306.8
2019-06-19,651,5,4,Email,18,628,1712.32,786
2019-06-19,1153,42,5,Affiliate,162,5961,21104.1,3442.5
2019-06-19,6671,75,6,Direct,291,11261,34364.14,12316.25
2019-06-19,2200,29,7,Session Refresh,105,4394,12640.82,4282.55
2019-06-19,42,0,8,Organic Social,0,0,0,0
2019-06-19,1582,14,9,Referring Domain,55,2228,7405.77,2012.55
2019-06-20,2897,19,1,Paid Search,74,3051,9613.06,3096.8
2019-06-20,29202,171,2,Organic Search,653,27498,86756.96,25122.35
2019-06-20,1209,8,3,Display,32,1202,4011.07,1129.8
2019-06-20,744,8,4,Email,30,1251,3613.03,1527.2
2019-06-20,1074,33,5,Affiliate,130,4618,16890.37,2733.6
2019-06-20,6063,74,6,Direct,274,11763,34791.36,11328.05
2019-06-20,2136,16,7,Session Refresh,56,2539,7392.83,2318.5
2019-06-20,41,0,8,Organic Social,0,0,0,0
2019-06-20,1307,6,9,Referring Domain,24,1212,3380.7,562.4
2019-06-21,2927,28,1,Paid Search,104,4166,14118.19,2423.8
2019-06-21,27716,141,2,Organic Search,525,24639,74985.61,22018.8
2019-06-21,1134,6,3,Display,24,961,3260.05,828.8
2019-06-21,668,9,4,Email,31,1203,3165.18,1209.45
2019-06-21,962,39,5,Affiliate,141,5782,19317.58,3405.6
2019-06-21,6194,72,6,Direct,275,11670,33932.34,13110.85
2019-06-21,2053,22,7,Session Refresh,78,3590,9214.59,4487.7
2019-06-21,51,0,8,Organic Social,0,0,0,0
2019-06-21,1255,8,9,Referring Domain,25,1687,3452.79,1090.85
2019-06-22,2949,10,1,Paid Search,40,1350,5052.35,750
2019-06-22,25138,106,2,Organic Search,398,16178,51006.71,13044.95
2019-06-22,1003,6,3,Display,24,904,2769.83,1092.8
2019-06-22,482,3,4,Email,8,374,858.8,256
2019-06-22,834,42,5,Affiliate,158,6445,20769.63,4219
2019-06-22,4985,69,6,Direct,238,10721,29802.12,10262.1
2019-06-22,1239,11,7,Session Refresh,41,1703,5122.14,1668.6
2019-06-22,61,0,8,Organic Social,0,0,0,0
2019-06-22,940,5,9,Referring Domain,20,745,2644.33,522
2019-06-23,3392,10,1,Paid Search,40,1360,5103.58,675
2019-06-23,23157,111,2,Organic Search,407,17330,54363,12736.7
2019-06-23,1020,3,3,Display,12,462,1769.83,225
2019-06-23,285,6,4,Email,24,919,2939.33,934.2
2019-06-23,711,33,5,Affiliate,125,5528,18115.2,3567.4
2019-06-23,4512,58,6,Direct,222,9092,26297.44,10930.8
2019-06-23,1089,10,7,Session Refresh,35,1325,3530.3,1406.4
2019-06-23,61,0,8,Organic Social,0,0,0,0
2019-06-23,1022,7,9,Referring Domain,28,1174,3856.95,1174.2
2019-06-24,3980,31,1,Paid Search,116,4895,16311.72,3227.05
2019-06-24,32069,210,2,Organic Search,777,31406,97883.29,24774.85
2019-06-24,1294,11,3,Display,41,1798,5938.35,905.6
2019-06-24,2024,28,4,Email,110,4682,15099.41,4627.8
2019-06-24,1183,58,5,Affiliate,204,8448,26695.19,4806.95
2019-06-24,6797,106,6,Direct,407,16468,47194.63,19234.9
2019-06-24,2462,27,7,Session Refresh,95,4491,14115.21,2534.85
2019-06-24,75,1,8,Organic Social,4,207,794.91,75
2019-06-24,1423,15,9,Referring Domain,54,2335,6976.31,1992.4
2019-06-25,3899,28,1,Paid Search,111,4091,13960.04,2728.7
2019-06-25,30622,206,2,Organic Search,769,33032,102863.26,26614.75
2019-06-25,1450,4,3,Display,16,752,2468.88,730.4
2019-06-25,1087,27,4,Email,108,3883,12087.25,4304
2019-06-25,1174,49,5,Affiliate,187,7711,27120.87,4178.5
2019-06-25,6518,108,6,Direct,408,18004,50872.12,20219.85
2019-06-25,2271,21,7,Session Refresh,82,3405,10728.94,3487.1
2019-06-25,70,1,8,Organic Social,2,74,153.92,0
2019-06-25,1303,14,9,Referring Domain,51,2086,6515.58,1904.7
2019-06-26,4157,32,1,Paid Search,120,4987,15214.8,4772.8
2019-06-26,29668,181,2,Organic Search,688,29975,94949.85,25971.35
2019-06-26,1210,12,3,Display,43,1753,5385.18,1395.6
2019-06-26,907,16,4,Email,63,2496,7102.4,3338.1
2019-06-26,1130,60,5,Affiliate,227,8918,29688.15,6291.8
2019-06-26,7012,96,6,Direct,357,16145,46325.9,16318.2
2019-06-26,2198,30,7,Session Refresh,102,4278,11445.13,4075.05
2019-06-26,59,1,8,Organic Social,4,211,600.89,295.4
2019-06-26,1376,13,9,Referring Domain,52,2280,6988.47,1976.6
2019-06-27,3914,27,1,Paid Search,100,4388,13773.24,3659.1
2019-06-27,28928,164,2,Organic Search,603,25906,79371.57,19260.75
2019-06-27,1256,6,3,Display,24,979,3938.14,525
2019-06-27,906,18,4,Email,63,2865,7349.05,3407.65
2019-06-27,1212,50,5,Affiliate,194,7725,26518.07,5622.25
2019-06-27,7017,119,6,Direct,447,21590,63195.48,21184.1
2019-06-27,2142,24,7,Session Refresh,91,4009,12078.16,3833.6
2019-06-27,71,1,8,Organic Social,4,148,426.31,207.2
2019-06-27,1357,13,9,Referring Domain,52,1889,6234.97,1764.2
2019-06-28,3757,27,1,Paid Search,104,4609,14052.92,3683.65
2019-06-28,1,0,16,Paid Social,0,0,0,0
2019-06-28,28836,182,2,Organic Search,687,29639,91295.4,27334.75
2019-06-28,1188,4,3,Display,16,544,1963.95,347.4
2019-06-28,861,20,4,Email,82,3272,8782.44,4558.6
2019-06-28,1056,53,5,Affiliate,199,7444,25691.04,4281.25
2019-06-28,6767,101,6,Direct,381,17199,49382.1,18296.95
2019-06-28,2165,24,7,Session Refresh,86,3771,10587.93,4060.05
2019-06-28,32,0,8,Organic Social,0,0,0,0
2019-06-28,1329,10,9,Referring Domain,34,1540,4549.61,1073.6
2019-06-29,3723,38,1,Paid Search,143,5703,19447.04,3534.8
2019-06-29,25921,130,2,Organic Search,481,19816,63420.15,14743.9
2019-06-29,1054,5,3,Display,18,621,1743.96,603
2019-06-29,650,9,4,Email,36,1382,4560.9,1325.4
2019-06-29,901,42,5,Affiliate,147,5837,19154.43,3046.9
2019-06-29,5188,74,6,Direct,273,11445,32362.69,12260.45
2019-06-29,1888,29,7,Session Refresh,108,4589,14061.76,4177.8
2019-06-29,7,0,8,Organic Social,0,0,0,0
2019-06-29,1080,9,9,Referring Domain,36,1384,4768.23,1159.8
2019-06-30,3693,20,1,Paid Search,78,2924,10570.09,1759.2
2019-06-30,23225,144,2,Organic Search,553,21734,69745.11,17963.95
2019-06-30,976,6,3,Display,24,796,2787.1,604.6
2019-06-30,356,11,4,Email,44,1511,4638.04,1731.6
2019-06-30,788,46,5,Affiliate,177,6883,23513.78,4396.3
2019-06-30,5016,83,6,Direct,316,14142,41017.23,15738.05
2019-06-30,1816,18,7,Session Refresh,68,3433,9685.88,2867.2
2019-06-30,5,0,8,Organic Social,0,0,0,0
2019-06-30,1088,3,9,Referring Domain,10,483,1418.61,353
2019-07-01,7316,4,1,Paid Search,15,449,1422.96,310.25
2019-07-01,33970,23,2,Organic Search,88,3875,11748.56,4055.5
2019-07-01,3322,1,3,Display,4,299,1026.19,239.2
2019-07-01,1292,3,4,Email,12,537,1399.71,825
2019-07-01,1128,7,5,Affiliate,27,1077,4046.9,399.45
2019-07-01,6191,23,6,Direct,83,3597,10361.52,3504.95
2019-07-01,1780,1,7,Session Refresh,4,141,388.94,197.4
2019-07-01,6,0,8,Organic Social,0,0,0,0
2019-07-01,1770,2,9,Referring Domain,8,286,929.16,286
2019-07-02,8198,3,1,Paid Search,8,519,1236.93,183.9
2019-07-02,31397,24,2,Organic Search,90,4133,12893.92,3394.4
2019-07-02,2157,2,3,Display,8,274,1119.96,54.8
2019-07-02,866,0,4,Email,0,0,0,0
2019-07-02,1014,9,5,Affiliate,32,1258,4460.69,417.4
2019-07-02,5768,13,6,Direct,42,2039,4379.29,2434
2019-07-02,1844,1,7,Session Refresh,4,137,384.51,191.8
2019-07-02,3,0,8,Organic Social,0,0,0,0
2019-07-02,1499,2,9,Referring Domain,8,316,1144.84,176
2019-07-03,8949,18,1,Paid Search,70,2201,7481.52,1488.3
2019-07-03,29634,57,2,Organic Search,211,8942,28467.09,6882.2
2019-07-03,1861,4,3,Display,16,810,2679.71,776.4
2019-07-03,665,4,4,Email,16,597,1775.49,697
2019-07-03,1007,23,5,Affiliate,85,4356,13426.27,2150
2019-07-03,5708,34,6,Direct,133,5761,15660.12,8212.4
2019-07-03,1884,12,7,Session Refresh,43,1820,4569.71,2481.75
2019-07-03,6,0,8,Organic Social,0,0,0,0
2019-07-03,1573,1,9,Referring Domain,4,72,267.46,43.2
2019-07-04,7339,19,1,Paid Search,62,2459,7315,1297.8
2019-07-04,21736,48,2,Organic Search,173,7171,23118.09,4796.1
2019-07-04,1629,3,3,Display,12,503,1942.31,188.6
2019-07-04,277,2,4,Email,5,240,565.87,48
2019-07-04,692,18,5,Affiliate,68,2840,10063.12,1400.7
2019-07-04,4453,32,6,Direct,111,5767,15046.35,5309.15
2019-07-04,1462,8,7,Session Refresh,32,1274,3934.93,1492.4
2019-07-04,4,0,8,Organic Social,0,0,0,0
2019-07-04,1224,2,9,Referring Domain,8,395,1466.83,246.2
2019-07-05,10643,33,1,Paid Search,117,4724,14488.07,3250.05
2019-07-05,30093,93,2,Organic Search,327,14273,45472.59,8929.3
2019-07-05,1951,4,3,Display,14,663,2166.99,351.4
2019-07-05,662,8,4,Email,32,1231,3678.02,1584
2019-07-05,982,22,5,Affiliate,69,3552,10364.81,1008.5
2019-07-05,5564,59,6,Direct,210,9179,24818.27,10974.5
2019-07-05,1891,12,7,Session Refresh,47,1987,6447.95,1846.15
2019-07-05,3,0,8,Organic Social,0,0,0,0
2019-07-05,1817,4,9,Referring Domain,16,565,1747.1,637.2
2019-07-06,8759,25,1,Paid Search,90,4105,11730.01,3994.55
2019-07-06,25899,67,2,Organic Search,244,9581,30578.78,6629.6
2019-07-06,1651,4,3,Display,14,884,2572.28,859.9
2019-07-06,503,5,4,Email,20,969,2524.44,1517
2019-07-06,817,29,5,Affiliate,107,4956,16455.21,1896.5
2019-07-06,4201,41,6,Direct,152,5607,16806.05,5690.9
2019-07-06,1600,7,7,Session Refresh,23,1104,3177.59,904.2
2019-07-06,2,0,8,Organic Social,0,0,0,0
2019-07-06,1553,6,9,Referring Domain,21,825,2730.61,433.3
2019-07-07,8637,25,1,Paid Search,98,3792,12741.22,3198.7
2019-07-07,24015,64,2,Organic Search,225,11812,36940.55,6041.8
2019-07-07,1505,2,3,Display,7,440,1695.67,82.75
2019-07-07,280,4,4,Email,16,505,1556.18,598.2
2019-07-07,719,29,5,Affiliate,104,5048,16149.88,2271.15
2019-07-07,4083,36,6,Direct,135,5475,15984.19,5937.65
2019-07-07,1521,5,7,Session Refresh,20,719,2437.16,625
2019-07-07,1434,3,9,Referring Domain,12,541,1788.23,476.6
2019-07-08,9248,42,1,Paid Search,140,6749,20087.7,4384.9
2019-07-08,33786,142,2,Organic Search,526,23230,75075.73,16656.15
2019-07-08,1837,7,3,Display,26,1206,3975.29,763.7
2019-07-08,848,8,4,Email,32,1547,4011.72,2434.2
2019-07-08,1176,56,5,Affiliate,207,8189,28748.2,3072
2019-07-08,5981,121,6,Direct,458,20547,56980.04,23618.8
2019-07-08,2103,11,7,Session Refresh,44,2098,6966.93,1336.2
2019-07-08,8,1,8,Organic Social,4,122,363.71,170.8
2019-07-08,1688,13,9,Referring Domain,46,2107,6311.41,1939.5
2019-07-09,9155,32,1,Paid Search,109,4945,14798.22,3335.4
2019-07-09,31428,139,2,Organic Search,489,21554,62856.65,17425.05
2019-07-09,1823,4,3,Display,16,737,2563.54,585.6
2019-07-09,769,10,4,Email,40,2075,5972.21,2734.6
2019-07-09,1044,37,5,Affiliate,128,5294,17812.24,2279.1
2019-07-09,5589,89,6,Direct,331,14938,39731.14,17880.45
2019-07-09,2040,11,7,Session Refresh,41,1694,4981.84,1881.4
2019-07-09,1,0,8,Organic Social,0,0,0,0
2019-07-09,1605,13,9,Referring Domain,46,1964,5903.52,1483.2
2019-07-10,8943,32,1,Paid Search,126,6174,20362.44,4977.4
2019-07-10,30413,121,2,Organic Search,434,18400,57000.05,14393.4
2019-07-10,1705,8,3,Display,29,1393,3935.2,1630.9
2019-07-10,676,7,4,Email,28,959,2660.89,1375
2019-07-10,1003,26,5,Affiliate,85,3937,11398.16,2685.55
2019-07-10,6045,91,6,Direct,326,15342,39033.04,18844.45
2019-07-10,1858,34,7,Session Refresh,119,5107,13875.76,5307.9
2019-07-10,1669,4,9,Referring Domain,16,736,2303.9,822
2019-07-11,9273,33,1,Paid Search,113,4932,13744.11,3938.65
2019-07-11,29799,105,2,Organic Search,374,16935,53262.91,10566.25
2019-07-11,1761,5,3,Display,20,725,2748.52,370.6
2019-07-11,676,11,4,Email,36,1623,3856.31,2003.15
2019-07-11,976,28,5,Affiliate,108,4775,16455.49,1654.1
2019-07-11,5481,74,6,Direct,271,11665,32563.15,13284.25
2019-07-11,1792,16,7,Session Refresh,56,2868,6553.33,3164.85
2019-07-11,3,0,8,Organic Social,0,0,0,0
2019-07-11,1535,4,9,Referring Domain,16,529,1909.27,366.2
2019-07-12,8435,29,1,Paid Search,99,4817,14344.18,3089.6
2019-07-12,29189,95,2,Organic Search,341,15005,47186.85,9865.05
2019-07-12,1572,9,3,Display,33,1590,4361.58,1793.6
2019-07-12,669,13,4,Email,42,1927,4881.39,1969.6
2019-07-12,881,28,5,Affiliate,100,4115,14365.56,1546.65
2019-07-12,5455,76,6,Direct,256,12865,32567.56,13255.9
2019-07-12,1757,16,7,Session Refresh,50,2463,6168.43,2013.7
2019-07-12,1,0,8,Organic Social,0,0,0,0
2019-07-12,1491,6,9,Referring Domain,21,1291,3705.49,667.2
2019-07-13,7913,16,1,Paid Search,58,2804,8392.27,2370.45
2019-07-13,25717,71,2,Organic Search,248,11519,34833.6,8269.95
2019-07-13,1555,4,3,Display,11,785,1933.91,308.95
2019-07-13,411,6,4,Email,24,852,2288.53,1307.6
2019-07-13,817,25,5,Affiliate,87,3855,11688.3,2200.7
2019-07-13,4099,34,6,Direct,131,6394,16705.14,8152.85
2019-07-13,1616,8,7,Session Refresh,30,1127,3094.47,1381.7
2019-07-13,1303,7,9,Referring Domain,27,1058,3891.48,526.65
2019-07-14,8386,21,1,Paid Search,74,3568,11109.12,2405.6
2019-07-14,23655,66,2,Organic Search,235,9968,31128.59,7074.5
2019-07-14,1621,5,3,Display,20,907,3049.51,818.2
2019-07-14,233,0,4,Email,0,0,0,0
2019-07-14,817,23,5,Affiliate,84,3746,12386.31,2007.45
2019-07-14,3856,41,6,Direct,149,6704,17137.55,8526.15
2019-07-14,1447,13,7,Session Refresh,45,1942,4780.06,1787.3
2019-07-14,1040,4,9,Referring Domain,16,477,1588.34,449
2019-07-15,8470,38,1,Paid Search,140,6105,19364.64,5148.2
2019-07-15,32698,179,2,Organic Search,633,28374,87878.76,19985.75
2019-07-15,1568,8,3,Display,32,1373,4680.39,1185.8
2019-07-15,835,13,4,Email,44,2229,5667.6,2439.05
2019-07-15,1269,37,5,Affiliate,126,5333,17784.28,2291.9
2019-07-15,6140,101,6,Direct,366,16090,41783.71,20021.15
2019-07-15,2059,30,7,Session Refresh,116,4786,13387.27,6242.3
2019-07-15,4,0,8,Organic Social,0,0,0,0
2019-07-15,1570,5,9,Referring Domain,20,627,2112.83,553.6
2019-07-16,8410,30,1,Paid Search,113,5117,16183.31,4367.8
2019-07-16,30699,122,2,Organic Search,442,19459,59980.36,15206.2
2019-07-16,1804,6,3,Display,24,1091,3706.15,966.6
2019-07-16,714,15,4,Email,55,2410,5772.4,3238.5
2019-07-16,1163,56,5,Affiliate,210,8681,30871.08,4231.5
2019-07-16,5607,82,6,Direct,310,14317,37580.77,18066.7
2019-07-16,2491,17,7,Session Refresh,66,2808,8000.51,3325.2
2019-07-16,4,0,8,Organic Social,0,0,0,0
2019-07-16,1563,9,9,Referring Domain,32,1586,4619.29,1468.9
2019-07-17,8837,28,1,Paid Search,101,4195,13579.99,2668.2
2019-07-17,29772,110,2,Organic Search,397,17052,50614.2,15027.5
2019-07-17,1658,5,3,Display,18,832,2399.14,905.4
2019-07-17,632,13,4,Email,50,2288,5770,2885.5
2019-07-17,1040,46,5,Affiliate,165,7614,24549.9,4103.8
2019-07-17,5679,83,6,Direct,303,14701,37587.89,19610.9
2019-07-17,2013,23,7,Session Refresh,85,3895,9774.24,5625.3
2019-07-17,1,0,8,Organic Social,0,0,0,0
2019-07-17,1539,7,9,Referring Domain,28,1325,4265.1,1349
2019-07-18,8054,21,1,Paid Search,82,3317,10431.56,3349
2019-07-18,29116,92,2,Organic Search,324,14891,41914.78,13073.65
2019-07-18,1792,2,3,Display,8,543,1466.22,809.4
2019-07-18,639,10,4,Email,37,1326,3549.52,1648.5
2019-07-18,908,29,5,Affiliate,93,4521,13463.64,1933.7
2019-07-18,5281,75,6,Direct,272,12521,32406.21,14955.9
2019-07-18,1976,22,7,Session Refresh,78,3562,9612.48,4092.1
2019-07-18,1478,5,9,Referring Domain,20,628,2071.73,613.4
2019-07-19,8174,31,1,Paid Search,101,5127,14521.88,3800.35
2019-07-19,28543,94,2,Organic Search,334,15335,44184.91,13772.9
2019-07-19,1700,6,3,Display,24,1029,3500.7,898.8
2019-07-19,672,12,4,Email,42,1723,4871.22,1807.95
2019-07-19,837,31,5,Affiliate,116,4670,15913.29,2869.5
2019-07-19,5223,82,6,Direct,310,15147,38232.01,20773.3
2019-07-19,1667,29,7,Session Refresh,104,4757,12545.51,5725.6
2019-07-19,2,0,8,Organic Social,0,0,0,0
2019-07-19,1475,9,9,Referring Domain,34,1544,4746.25,1467.1
2019-07-20,8003,26,1,Paid Search,90,4197,11943.13,2549.6
2019-07-20,25189,48,2,Organic Search,168,8222,23025.3,8112.3
2019-07-20,1434,4,3,Display,16,704,2007.39,985.6
2019-07-20,414,4,4,Email,16,636,1713.23,948.8
2019-07-20,737,32,5,Affiliate,114,5347,17196.07,1774.55
2019-07-20,4212,62,6,Direct,231,9783,27070.61,12335.3
2019-07-20,1428,13,7,Session Refresh,46,2235,5742.16,2885.5
2019-07-20,1085,5,9,Referring Domain,20,837,2424.83,1093
2019-07-21,7869,19,1,Paid Search,65,3160,9063.47,2162.9
2019-07-21,23356,57,2,Organic Search,206,8722,25817.23,7772.1
2019-07-21,1443,1,3,Display,4,229,542.08,412.2
2019-07-21,204,2,4,Email,5,443,524.5,324
2019-07-21,674,31,5,Affiliate,113,4628,16720.57,1813
2019-07-21,3887,59,6,Direct,210,9215,24265.3,11117.9
2019-07-21,1391,10,7,Session Refresh,39,1639,4537.62,2418.95
2019-07-21,1093,4,9,Referring Domain,14,566,1621.24,516.3
2019-07-22,9113,28,1,Paid Search,102,4299,14264.95,2613.9
2019-07-22,32796,152,2,Organic Search,559,26507,79137.79,25126.3
2019-07-22,1728,13,3,Display,48,2261,6772.49,2123.5
2019-07-22,895,12,4,Email,44,2141,5520.96,2760.6
2019-07-22,951,43,5,Affiliate,157,6874,23289.74,3591.7
2019-07-22,5759,112,6,Direct,424,19942,52217.09,25868.8
2019-07-22,2001,20,7,Session Refresh,72,3548,9495.51,4685.4
2019-07-22,1457,9,9,Referring Domain,31,1265,3343.28,1262.65
2019-07-23,8979,34,1,Paid Search,127,5841,17952.12,5297.05
2019-07-23,30800,104,2,Organic Search,379,16616,49418.74,15545.8
2019-07-23,1808,8,3,Display,30,1078,3142.81,1174
2019-07-23,726,11,4,Email,42,1575,4328.37,2087.6
2019-07-23,938,43,5,Affiliate,151,7124,22029.03,3979.2
2019-07-23,5574,99,6,Direct,348,16819,41794.85,21152.25
2019-07-23,1906,23,7,Session Refresh,86,4824,11806.51,5876.1
2019-07-23,4,0,8,Organic Social,0,0,0,0
2019-07-23,1460,7,9,Referring Domain,26,1057,3273.02,842.4
2019-07-24,5672,21,1,Paid Search,75,3228,9007.65,3176.4
2019-07-24,29660,117,2,Organic Search,402,18939,52543.35,16923.65
2019-07-24,1731,6,3,Display,20,963,2302.03,1118.8
2019-07-24,588,11,4,Email,44,1889,5109.7,2832.7
2019-07-24,896,28,5,Affiliate,101,4431,13375.96,3070.6
2019-07-24,5155,87,6,Direct,326,14523,37916.03,19412.75
2019-07-24,2013,26,7,Session Refresh,104,4664,13259.45,6573.9
2019-07-24,1998,3,9,Referring Domain,11,707,1971.5,830.4
2019-07-25,3127,20,1,Paid Search,75,3376,10133.51,3669.4
2019-07-25,29660,128,2,Organic Search,460,20888,59770.14,21855.5
2019-07-25,1784,4,3,Display,16,843,2628.41,894.6
